DATEESTIMATECREATED,LINEITEMKEY,QUOTEREQUESTID,ESTIMATEKEY,LINEITEMUNITPRICE,LINEITEMTOTALPRICE,ESTIMATETOTALPRICE,ESTIMATETOTALQUANTITY,QTYPERLINEITEM,MATERIALCENTWEIGHTCOST,MATERIALWEIGHTUNITOFMEASURE,MATERIALUNITWEIGHT,MATERIALLINETOTALWEIGHT,MATERIALLINETOTALCENTWEIGHTCOST,PURCHASERLOCATIONNAME,PURCHASERLOCATIONKEY,PURCHASERCOMPANYNAME,PURCHASERPOSTALCODE,SUPPLERPOSTALCODE,SUPPLIERLOCATIONNAME,SUPPLIERLOCATIONKEY,SUPPLIERCOMPANYNAME,MATERIALTYPE,SHAPEGROUP,SHAPEDETAIL,LEADTIME,MARGINSYSTEMRECOMMENDED,MARGINUSERENTERED,MARGINACTUAL,MARGINDIFFERENCE,MARGINDIFFERENCEPERCENT,QUOTEREQUESTSTATUS,ISWON,ISLOST
2025-09-16 16:46:43.000,96F5B6A6-355C-4D63-8F7D-4646A1998861,01K59PQSH7A3BYZWFV2YKX3X1S,889AF21C-C427-4D75-B693-A6D406393971,280.0800,280.0800,1124.5200,6,1,67.000000,pound,380.4000,380.4000,25486.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Tube,Square,864000000000,9.0000,,9.0000,0.0000,1.0000000000,AwaitingResponse,false,false
2025-09-16 16:46:43.000,9056734E-4434-4582-934F-42B7E9F12D3F,01K59PQSH7A3BYZWFV2YKX3X1S,889AF21C-C427-4D75-B693-A6D406393971,309.7700,309.7700,1124.5200,6,1,46.000000,pound,612.8000,612.8000,28188.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Plate,Plate,864000000000,9.0000,,9.0000,0.0000,1.0000000000,AwaitingResponse,false,false
2025-09-16 19:44:05.000,61A9F483-1BC8-4352-ABBE-2E0816A3A9A5,01K59PQSH7A3BYZWFV2YKX3X1S,737F18B5-5898-47DF-B58C-DC213988BC3A,39.7900,39.7900,1359.7500,12,1,58.000000,pound,63.8000,63.8000,3700.4000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,AwaitingResponse,false,false
2025-09-16 19:44:05.000,63F2F7D2-0A49-4669-8239-FC94435A113A,01K59PQSH7A3BYZWFV2YKX3X1S,737F18B5-5898-47DF-B58C-DC213988BC3A,42.4100,42.4100,1359.7500,12,1,58.000000,pound,68.0000,68.0000,3944.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,AwaitingResponse,false,false
2025-09-16 19:44:05.000,EC51B72D-A186-4E5C-AC53-7FE6F2889F9E,01K59PQSH7A3BYZWFV2YKX3X1S,737F18B5-5898-47DF-B58C-DC213988BC3A,92.8700,92.8700,1359.7500,12,1,63.500000,pound,136.0000,136.0000,8636.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,AwaitingResponse,false,false
2025-09-16 19:44:05.000,7C856EC2-F995-45E7-999C-EB4480D8A7A3,01K59PQSH7A3BYZWFV2YKX3X1S,737F18B5-5898-47DF-B58C-DC213988BC3A,359.6000,359.6000,1359.7500,12,1,67.000000,pound,488.4000,488.4000,32722.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Tube,Square,864000000000,9.0000,,9.0000,0.0000,1.0000000000,AwaitingResponse,false,false
2025-09-16 19:44:05.000,9056734E-4434-4582-934F-42B7E9F12D3F,01K59PQSH7A3BYZWFV2YKX3X1S,737F18B5-5898-47DF-B58C-DC213988BC3A,309.7700,309.7700,1359.7500,12,1,46.000000,pound,612.8000,612.8000,28188.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Plate,Plate,864000000000,9.0000,,9.0000,0.0000,1.0000000000,AwaitingResponse,false,false
2025-09-16 16:46:28.000,61A9F483-1BC8-4352-ABBE-2E0816A3A9A5,01K5A0WJCMF7BWRT5VVF328TKA,9AE501FF-475E-4381-80EE-99BC1704F099,39.7900,39.7900,1124.5200,6,1,58.000000,pound,63.8000,63.8000,3700.4000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:28.000,63F2F7D2-0A49-4669-8239-FC94435A113A,01K5A0WJCMF7BWRT5VVF328TKA,9AE501FF-475E-4381-80EE-99BC1704F099,42.4100,42.4100,1124.5200,6,1,58.000000,pound,68.0000,68.0000,3944.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:28.000,EC51B72D-A186-4E5C-AC53-7FE6F2889F9E,01K5A0WJCMF7BWRT5VVF328TKA,9AE501FF-475E-4381-80EE-99BC1704F099,92.8700,92.8700,1124.5200,6,1,63.500000,pound,136.0000,136.0000,8636.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:28.000,7C856EC2-F995-45E7-999C-EB4480D8A7A3,01K5A0WJCMF7BWRT5VVF328TKA,9AE501FF-475E-4381-80EE-99BC1704F099,359.6000,359.6000,1124.5200,6,1,67.000000,pound,488.4000,488.4000,32722.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Tube,Square,864000000000,9.0000,,9.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:28.000,9056734E-4434-4582-934F-42B7E9F12D3F,01K5A0WJCMF7BWRT5VVF328TKA,9AE501FF-475E-4381-80EE-99BC1704F099,309.7700,309.7700,1124.5200,6,1,46.000000,pound,612.8000,612.8000,28188.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Plate,Plate,864000000000,9.0000,,9.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:43.000,61A9F483-1BC8-4352-ABBE-2E0816A3A9A5,01K5A0WJCMF7BWRT5VVF328TKA,889AF21C-C427-4D75-B693-A6D406393971,39.7900,39.7900,1124.5200,6,1,58.000000,pound,63.8000,63.8000,3700.4000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:43.000,63F2F7D2-0A49-4669-8239-FC94435A113A,01K5A0WJCMF7BWRT5VVF328TKA,889AF21C-C427-4D75-B693-A6D406393971,42.4100,42.4100,1124.5200,6,1,58.000000,pound,68.0000,68.0000,3944.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:43.000,EC51B72D-A186-4E5C-AC53-7FE6F2889F9E,01K5A0WJCMF7BWRT5VVF328TKA,889AF21C-C427-4D75-B693-A6D406393971,92.8700,92.8700,1124.5200,6,1,63.500000,pound,136.0000,136.0000,8636.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:43.000,7C856EC2-F995-45E7-999C-EB4480D8A7A3,01K5A0WJCMF7BWRT5VVF328TKA,889AF21C-C427-4D75-B693-A6D406393971,359.6000,359.6000,1124.5200,6,1,67.000000,pound,488.4000,488.4000,32722.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Tube,Square,864000000000,9.0000,,9.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 16:46:43.000,9056734E-4434-4582-934F-42B7E9F12D3F,01K5A0WJCMF7BWRT5VVF328TKA,889AF21C-C427-4D75-B693-A6D406393971,309.7700,309.7700,1124.5200,6,1,46.000000,pound,612.8000,612.8000,28188.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Plate,Plate,864000000000,9.0000,,9.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,DBA303A9-E082-4929-B0F6-61B6F8E8FDAF,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,74.8400,74.8400,1359.7500,12,1,60.000000,pound,116.0000,116.0000,6960.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Angle,Angle,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,D904C141-9FB3-4E8A-BA1A-22B667C0DD29,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,107.8500,107.8500,1359.7500,12,1,59.000000,pound,170.0000,170.0000,10030.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Angle,Angle,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,5983EC86-491B-45E3-B80E-6D5F99A77273,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,133.3100,133.3100,1359.7500,12,1,63.250000,pound,196.0000,196.0000,12397.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Channel,Standard,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,E874A5D7-8DCF-413F-AE24-1F8E228EBA53,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,21.5700,21.5700,1359.7500,12,1,59.000000,pound,34.0000,34.0000,2006.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,61A9F483-1BC8-4352-ABBE-2E0816A3A9A5,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,39.7900,39.7900,1359.7500,12,1,58.000000,pound,63.8000,63.8000,3700.4000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,63F2F7D2-0A49-4669-8239-FC94435A113A,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,42.4100,42.4100,1359.7500,12,1,58.000000,pound,68.0000,68.0000,3944.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,43B38B53-1F80-43E9-9AC9-E48CD987110B,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,84.8200,84.8200,1359.7500,12,1,58.000000,pound,136.0000,136.0000,7888.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,388A9EEE-15FD-4A51-9C46-7F65C7C270B2,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,79.5800,79.5800,1359.7500,12,1,58.000000,pound,127.6000,127.6000,7400.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,EC51B72D-A186-4E5C-AC53-7FE6F2889F9E,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,92.8700,92.8700,1359.7500,12,1,63.500000,pound,136.0000,136.0000,8636.0000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Bar,Flat,864000000000,7.0000,,7.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,7C856EC2-F995-45E7-999C-EB4480D8A7A3,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,359.6000,359.6000,1359.7500,12,1,67.000000,pound,488.4000,488.4000,32722.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Tube,Square,864000000000,9.0000,,9.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,12C88726-D1C2-4752-AF98-8DE2B04C589A,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,13.3400,13.3400,1359.7500,12,1,68.000000,pound,17.8500,17.8500,1213.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Pipe,Pipe,864000000000,9.0000,,9.0000,0.0000,1.0000000000,Acknowledged,false,false
2025-09-16 19:44:05.000,9056734E-4434-4582-934F-42B7E9F12D3F,01K5A0WJCMF7BWRT5VVF328TKA,737F18B5-5898-47DF-B58C-DC213988BC3A,309.7700,309.7700,1359.7500,12,1,46.000000,pound,612.8000,612.8000,28188.8000000000,Marbury Steel Fabricators,6B87EFAB-2EF4-4006-8293-882C759BDC4E,marburysteel.com,36051,36104,Montgomery - 04,0F28D83B-AF90-4659-4E8D-08DCD36B6A7E,Sabel Steel,Carbon,Plate,Plate,864000000000,9.0000,,9.0000,0.0000,1.0000000000,Acknowledged,false,false
