LINEITEMUNITPRICE,LINEITEMTOTALPRICE,ESTIMATETOTALPRICE,ESTIMATETOTALQUANTITY,QTYPERLINEITEM,MATERIALUNITWEIGHT,MATERIALCENTWEIGHTCOST
-0.10284775227201104,-0.01799532832253129,-0.021685754994471146,-0.0799906077950733,-0.04460223531026735,-0.028198732098399352,-0.049552204677206155
-0.34375874894918707,-0.018157199263975757,-0.021685754994471146,-0.0799906077950733,-0.04460223531026735,-0.3563858829205817,-0.049552204677206155
1.6797917580242174,-0.015294593898431156,-0.0154677431625187,-0.05623783461119066,-0.04015976391269744,1.774140538810307,0.001390465160135733
0.06184417021703716,-0.015805470748571387,-0.0154677431625187,-0.05623783461119066,-0.02238987832241779,0.15472525360576786,-0.03936367070973778
1.1827199577666592,-0.017131540208311608,-0.0154677431625187,-0.05623783461119066,-0.04460223531026735,1.2361288161509918,0.001390465160135733
-0.3481928774789995,-0.014932563428223815,-0.01702856368426706,0.11342483098797104,0.057574606833840636,-0.3168743020084816,-0.07672162859045517
-0.5092296399637428,-0.017914966576697902,-0.01702856368426706,0.11342483098797104,0.004264950063001686,-0.5813554847505744,-0.05974073864467454
-0.46938240385123897,-0.016945753997816528,-0.01702856368426706,0.11342483098797104,0.05313213543627072,-0.5427800442359015,-0.025778958753113274
-0.4528443028481546,-0.018230495134862374,-0.021967610888475462,-0.07659735448309007,-0.04460223531026735,-0.5097192238784866,-0.042759848698893904
-0.4852613776404322,-0.018204043397882144,-0.021967610888475462,-0.07659735448309007,-0.04015976391269744,-0.5554502203045284,-0.035967492720581654
-0.30493016398542383,-0.0181311098795569,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.37252623460036116,-0.05040124917449519
-0.3986460696695684,-0.018194078702444386,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.4752864736282904,-0.049552204677206155
-0.4818159399314564,-0.018249961519687243,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.5662104547577147,-0.047854115682628096
-0.5159407534142698,-0.018272890384543015,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.6038712753438668,-0.042759848698893904
-0.5470096134508613,-0.018293765918217672,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.6379274173882015,-0.008798068807332644
-0.4822953051779226,-0.01825028361085291,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.5672864782030334,-0.04615602668805003
-0.5192363894837251,-0.01827510476130696,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.6124794629064158,-0.012194246796488771
-0.5344562360590274,-0.01828533115581682,-0.02168269681074007,-0.0596310879231739,-0.04460223531026735,-0.6266829723846217,-0.008798068807332644
8.858645847790603,63.2405197355205,63.20190595906511,33.84236275210132,44.371226797593714,0.16656151150427276,3.265321283418522
-0.3221573525303033,0.1395241614737993,1.8138155782558365,37.23561606408455,4.393426690862075,-0.6455873592895635,53.54064214589123
-0.3071172679224259,1.6608343750018437,1.8138155782558365,37.23561606408455,44.371226797593714,-0.6442625054225148,28.37102367977692
0.027329872471469903,-0.014374017085565181,-0.018209666432616647,-0.05284458129920743,-0.004619992732138138,-0.5442751788131718,1.480935406136002
-0.4092220654197292,-0.01820118483878687,-0.022034729973520677,-0.08338386110705653,-0.04460223531026735,-0.4752864736282904,-0.049552204677206155
-0.47076057893482925,-0.017836698423441332,-0.021670443956185954,-0.0596310879231739,-0.013504935527277964,-0.5539437874810823,0.006484732143869922
-0.42998457265729706,-0.01821513541239973,-0.021839328128808712,-0.0799906077950733,-0.04460223531026735,-0.4639882274524448,-0.049552204677206155
-0.2453091114561886,-0.01809104979082733,-0.021839328128808712,-0.0799906077950733,-0.04460223531026735,-0.2057426005759734,-0.04615602668805003
-0.5235207163740169,-0.01827798345110009,-0.022096316160368216,-0.0799906077950733,-0.04460223531026735,-0.6109730300829697,-0.047854115682628096
-0.5344562360590274,-0.01828533115581682,-0.022096316160368216,-0.0799906077950733,-0.04460223531026735,-0.6266829723846217,-0.008798068807332644
0.6420858407364836,-0.017494798651088047,-0.02132873216349773,-0.08338386110705653,-0.04460223531026735,1.1108796871159032,-0.08011780657961129
-0.4337895343011226,-0.018217692011027194,-0.022051228069964644,-0.08338386110705653,-0.04460223531026735,-0.515637352827739,-0.04615602668805003
-0.34330934403062496,-0.017582447709544605,-0.020499964372375896,-0.046058074675240965,-0.0268323497199877,-0.3168743020084816,-0.07672162859045517
-0.3453166860002022,-0.018158246060264168,-0.021991814803136552,-0.08338386110705653,-0.04460223531026735,-0.3779063518269543,-0.06653309462298679
-0.4938599917489199,-0.018130687134901964,-0.021896830030804882,-0.0596310879231739,-0.03127482111755761,-0.5807367712695163,-0.042759848698893904
-0.5319395685150797,-0.018233031602791983,-0.021896830030804882,-0.0596310879231739,-0.03127482111755761,-0.6240467149435911,-0.012194246796488771
-0.415034369033132,-0.018014251178514105,-0.02184789909110765,-0.07659735448309007,-0.03571729251512752,-0.49325606516511156,0.009880910133026048
-0.45032763530420694,-0.01686639878687584,-0.020700677799357626,-0.01891204817937509,0.039804721243560985,-0.5365122076669205,0.009880910133026048
0.4650203028230262,-0.01761377107540552,-0.020157186239307758,-0.07320410117110683,-0.04460223531026735,0.42472643662234527,0.006484732143869922
0.06948405383259247,-0.017879536548474764,-0.020157186239307758,-0.07320410117110683,-0.04460223531026735,0.010000100210412009,0.006484732143869922
0.02430387935315188,-0.017909893640838677,-0.020157186239307758,-0.07320410117110683,-0.04460223531026735,-0.03737183196974067,0.006484732143869922
0.156698568361539,-0.017820936087021608,-0.020157186239307758,-0.07320410117110683,-0.04460223531026735,0.10146209306249562,0.006484732143869922
-0.4938599917489199,-0.018258054060224575,-0.022091567927733122,-0.08338386110705653,-0.04460223531026735,-0.5807367712695163,-0.042759848698893904
-0.1844896458107879,-0.018050184474183596,-0.02162781046061916,-0.07659735448309007,-0.04460223531026735,-0.11966072495048297,-0.04615602668805003
-0.3664387171726197,-0.018044366702503773,-0.02162781046061916,-0.07659735448309007,-0.04015976391269744,-0.37252623460036116,-0.049552204677206155
-0.3697942738978832,-0.01817469284041093,-0.021843875165145705,-0.07659735448309007,-0.04460223531026735,-0.3779063518269543,-0.07672162859045517
-0.5193562307953415,-0.01827518528409838,-0.021843875165145705,-0.07659735448309007,-0.04460223531026735,-0.6125870652509477,-0.012194246796488771
-0.34996053682534367,-0.018161366318431543,-0.021843875165145705,-0.07659735448309007,-0.04460223531026735,-0.4263274068662927,-0.04615602668805003
-0.13295788181566998,-0.016875759561377976,-0.020710033427219145,-0.0698108478591236,-0.0268323497199877,-0.09760224432145106,-0.03936367070973778
-0.5097689258660173,-0.018268743460785077,-0.021389493445523072,-0.06302434123515713,-0.04460223531026735,-0.6038712753438668,-0.012194246796488771
-0.3697942738978832,-0.01817469284041093,-0.021389493445523072,-0.06302434123515713,-0.04460223531026735,-0.3779063518269543,-0.07672162859045517
-0.4822953051779226,-0.01825028361085291,-0.021389493445523072,-0.06302434123515713,-0.04460223531026735,-0.5672864782030334,-0.04615602668805003
0.042519758718868,-0.01789765417654341,-0.021389493445523072,-0.06302434123515713,-0.04460223531026735,0.23198373697964564,-0.08011780657961129
-0.5048853924176429,-0.018265462157034867,-0.021389493445523072,-0.06302434123515713,-0.04460223531026735,-0.5909589940000431,-0.047854115682628096
-0.5003314225762138,-0.01826240229096105,-0.021389493445523072,-0.06302434123515713,-0.04460223531026735,-0.5952630877813178,-0.012194246796488771
-0.46611672810968785,-0.01823941303401172,-0.021389493445523072,-0.06302434123515713,-0.04460223531026735,-0.5500701030779352,-0.04615602668805003
0.4650203028230262,-0.016240293822218994,-0.015755956859542886,-0.04266482136325773,-0.03571729251512752,0.42472643662234527,0.006484732143869922
-0.14865709363743845,-0.017202903532204238,-0.015755956859542886,-0.04266482136325773,-0.03127482111755761,-0.2187086830920629,0.006484732143869922
0.007256452775697196,-0.017921348007917635,-0.015755956859542886,-0.04266482136325773,-0.04460223531026735,0.23198373697964564,-0.08011780657961129
0.2896625036001048,-0.015455941441731414,-0.015755956859542886,-0.04266482136325773,-0.0268323497199877,0.6718621214259018,-0.08011780657961129
1.2324241417596244,-0.01709814338057173,-0.01792803185454024,-0.07659735448309007,-0.04460223531026735,1.2899299884169233,0.001390465160135733
1.6797917580242174,-0.015294593898431156,-0.01792803185454024,-0.07659735448309007,-0.04015976391269744,1.774140538810307,0.001390465160135733
-0.34330934403062496,-0.017582447709544605,-0.020492238434528964,-0.03587831473929126,-0.0268323497199877,-0.3168743020084816,-0.07672162859045517
-0.2708053505026103,-0.01810818101470113,-0.021941777283799785,-0.08338386110705653,-0.04460223531026735,-0.23484903477184235,-0.049552204677206155
-0.34330934403062496,-0.017582447709544605,-0.01942288011014254,-0.03587831473929126,-0.0268323497199877,-0.3168743020084816,-0.07672162859045517
-0.10497493555320488,-0.01799675760207893,-0.02129092737908527,-0.07320410117110683,-0.04460223531026735,-0.1729238854937552,0.006484732143869922
-0.14865709363743845,-0.018026108159550146,-0.02129092737908527,-0.07320410117110683,-0.04460223531026735,-0.2187086830920629,0.006484732143869922
-0.3556230387992258,-0.018165171020325964,-0.02129092737908527,-0.07320410117110683,-0.04460223531026735,-0.37252623460036116,-0.049552204677206155
-0.3635026050380142,-0.01817046539386158,-0.02129092737908527,-0.07320410117110683,-0.04460223531026735,-0.38328646905354746,-0.049552204677206155
-0.42998457265729706,-0.01821513541239973,-0.021968616869965946,-0.0799906077950733,-0.04460223531026735,-0.4639882274524448,-0.049552204677206155
-0.4378341785681813,-0.01822040965523749,-0.021968616869965946,-0.0799906077950733,-0.04460223531026735,-0.4752864736282904,-0.049552204677206155
1.441127785939852,-0.012930122651285169,-0.016766565864884935,-0.07320410117110683,-0.03127482111755761,1.4963650864013025,0.006484732143869922
0.2756710304688722,-0.0026341564496411675,0.030481447277281616,1.1958726375106228,0.07534449242412028,0.7263627089312904,-0.08011780657961129
-0.14922633986761707,-0.010627976044695338,0.030481447277281616,1.1958726375106228,0.07534449242412028,0.025602440167532187,-0.08011780657961129
-0.42159568084413834,0.011004995267417312,0.030481447277281616,1.1958726375106228,1.3814310833096746,-0.5016490480385969,0.006484732143869922
1.2323043004480079,-0.017098223903363147,-0.020932375456246318,-0.08338386110705653,-0.04460223531026735,1.2292422661009526,0.006484732143869922
0.34589803907617234,-0.017693810730073246,-0.01998896601446872,0.01162723162847402,-0.04460223531026735,0.7263627089312904,-0.08011780657961129
-0.5029379711038738,-0.017355252653563732,-0.01998896601446872,0.01162723162847402,0.06645954962898046,-0.5909589940000431,0.009880910133026048
-0.11483188343366636,-0.01770625150134705,-0.01998896601446872,0.01162723162847402,-0.04015976391269744,0.025602440167532187,-0.08011780657961129
1.155426099045989,-0.017149879274056656,-0.019613252047402076,-0.07659735448309007,-0.04460223531026735,1.993380315793978,-0.07841971758503323
0.4635522467557234,-0.016929005257201955,-0.019613252047402076,-0.07659735448309007,-0.04015976391269744,1.11330073986787,-0.09624965202810289
-0.19518548287256524,-0.01805737113331749,-0.021890995338160062,-0.08338386110705653,-0.04460223531026735,-0.3198279863658812,0.006484732143869922
0.1476205890065851,-0.017827035688471386,-0.02064909106852551,-0.07320410117110683,-0.04460223531026735,0.3860702943492735,-0.08011780657961129
-0.20453310517865642,-0.017826794120097137,-0.02064909106852551,-0.07320410117110683,-0.04015976391269744,-0.27729815968966237,0.006484732143869922
0.24445236879276003,-0.017761973273007076,-0.02064909106852551,-0.07320410117110683,-0.04460223531026735,0.1934620976372385,0.006484732143869922
-0.19620413402130596,-0.015391060202547793,-0.019226150369863134,-0.046058074675240965,0.004264950063001686,-0.05846189149798584,-0.08011780657961129
-0.5179780557117513,-0.018143007121988648,-0.021976584243370595,-0.06641759454714037,-0.02238987832241779,-0.5925730291680212,-0.042759848698893904
-0.4372349720100985,-0.01822000704128041,-0.02205354182739276,-0.08338386110705653,-0.04460223531026735,-0.5097192238784866,-0.012194246796488771
-0.476333199924999,-0.018083581301923474,-0.021917191096172312,-0.07320410117110683,-0.03127482111755761,-0.5800911572023251,0.011239381328688517
-0.4581772412150912,-0.018034784490325244,-0.021868421113513562,-0.07320410117110683,-0.03127482111755761,-0.5650483494367706,0.011239381328688517
-0.5175586111210932,-0.018273977442227134,-0.021719093221065848,-0.0799906077950733,-0.04460223531026735,-0.6010736143860383,-0.049552204677206155
0.02130784656273805,-0.017911906710624082,-0.021719093221065848,-0.0799906077950733,-0.04460223531026735,0.23319426335562907,-0.09624965202810289
0.43398140311433886,-0.01696874325476586,-0.020802965997310224,-0.0799906077950733,-0.04015976391269744,0.010000100210412009,0.006484732143869922
-0.42704846052269146,-0.018213162604010034,-0.022046701153257457,-0.08338386110705653,-0.04460223531026735,-0.5032630832065748,-0.047854115682628096
-0.13664300214787903,-0.017735561797422555,-0.02156936293602194,-0.0799906077950733,-0.04015976391269744,-0.19137768758096968,-0.049552204677206155
-0.20009897664884393,-0.017820835433532335,-0.021654589687895895,-0.0799906077950733,-0.04015976391269744,-0.2601355857368302,-0.049552204677206155
-0.432351438561724,-0.017965373844124458,-0.02179904862992966,-0.07320410117110683,-0.03127482111755761,-0.5436785238127426,0.011239381328688517
-0.4938599917489199,-0.018258054060224575,-0.022091567927733122,-0.08338386110705653,-0.04460223531026735,-0.5807367712695163,-0.042759848698893904
-0.5159407534142698,-0.018272890384543015,-0.022106396094902888,-0.08338386110705653,-0.04460223531026735,-0.6038712753438668,-0.042759848698893904
-0.40068337196704984,-0.01819544758989846,-0.021753819702117417,-0.07320410117110683,-0.04460223531026735,-0.5074595746433175,0.009880910133026048
-0.33788652467997593,-0.018153253647196364,-0.021753819702117417,-0.07320410117110683,-0.04460223531026735,-0.44883781734235845,0.006484732143869922
-0.4822653448500184,-0.018250263480155057,-0.021753819702117417,-0.07320410117110683,-0.04460223531026735,-0.5984911581172736,0.10667198282397564
-0.44121969562134894,-0.018222684424095,-0.021753819702117417,-0.07320410117110683,-0.04460223531026735,-0.5436139624060234,0.009880910133026048
-0.5192363894837251,-0.01827510476130696,-0.02170112639164577,-0.06641759454714037,-0.04460223531026735,-0.6124794629064158,-0.012194246796488771
-0.3986460696695684,-0.018194078702444386,-0.02170112639164577,-0.06641759454714037,-0.04460223531026735,-0.4752864736282904,-0.049552204677206155
-0.4822953051779226,-0.01825028361085291,-0.02170112639164577,-0.06641759454714037,-0.04460223531026735,-0.5672864782030334,-0.04615602668805003
-0.4814264556687025,-0.018249699820615143,-0.02170112639164577,-0.06641759454714037,-0.04460223531026735,-0.5780467126562197,-0.012194246796488771
-0.34996053682534367,-0.018161366318431543,-0.02170112639164577,-0.06641759454714037,-0.04460223531026735,-0.4263274068662927,-0.04615602668805003
-0.46611672810968785,-0.01823941303401172,-0.02170112639164577,-0.06641759454714037,-0.04460223531026735,-0.5500701030779352,-0.04615602668805003
2.6019406905856903,-0.014055388399931184,-0.01789121293198846,-0.0799906077950733,-0.04015976391269744,2.578737070047313,0.013277088122182173
2.1390835847946574,-0.016488948202112292,-0.020243378733412584,-0.0799906077950733,-0.04460223531026735,2.3100002145789853,0.006484732143869922
-0.4378341785681813,-0.01822040965523749,-0.020243378733412584,-0.0799906077950733,-0.04460223531026735,-0.4752864736282904,-0.049552204677206155
0.7353523415020661,-0.01743213178866837,-0.021266099755900082,-0.08338386110705653,-0.04460223531026735,0.7519182657576079,0.001390465160135733
1.468721247939563,-0.01693937256659679,-0.018750864354868207,-0.07659735448309007,-0.04460223531026735,2.873486792306219,-0.08860825155250161
0.9489994397864764,-0.01627664986254342,-0.018750864354868207,-0.07659735448309007,-0.04015976391269744,2.103403713077808,-0.09624965202810289
-0.10605350735775382,-0.017997482307201676,-0.02164730638190478,-0.0698108478591236,-0.04460223531026735,0.014196591647154675,-0.08011780657961129
-0.50515503536878,-0.018265643333315557,-0.02164730638190478,-0.0698108478591236,-0.04460223531026735,-0.5925730291680212,-0.042759848698893904
-0.4814264556687025,-0.018249699820615143,-0.02164730638190478,-0.0698108478591236,-0.04460223531026735,-0.5780467126562197,-0.012194246796488771
-0.5017395579877083,-0.018263348433760193,-0.02164730638190478,-0.0698108478591236,-0.04460223531026735,-0.6011812167305702,0.01157899912760411
-0.46611672810968785,-0.01823941303401172,-0.02164730638190478,-0.0698108478591236,-0.04460223531026735,-0.5500701030779352,-0.04615602668805003
-0.46893299893267687,-0.01824130531961,-0.022074828395731442,-0.08338386110705653,-0.04460223531026735,-0.5323157162301778,-0.042759848698893904
-0.19620413402130596,-0.01563351432750204,-0.01946847119129136,-0.049451327987224195,-0.0001775213345682262,-0.05846189149798584,-0.08011780657961129
-0.46383974318897336,-0.01823788310097481,-0.021307264518490764,-0.06641759454714037,-0.04460223531026735,-0.5441519741286828,-0.05294838266636228
-0.10605350735775382,-0.017997482307201676,-0.021307264518490764,-0.06641759454714037,-0.04460223531026735,0.014196591647154675,-0.08011780657961129
-0.5048853924176429,-0.018265462157034867,-0.021307264518490764,-0.06641759454714037,-0.04460223531026735,-0.5909589940000431,-0.047854115682628096
-0.27520951870451865,-0.018111140227285678,-0.021307264518490764,-0.06641759454714037,-0.04460223531026735,-0.3612279884245156,-0.035967492720581654
-0.5344562360590274,-0.01828533115581682,-0.021307264518490764,-0.06641759454714037,-0.04460223531026735,-0.6266829723846217,-0.008798068807332644
-0.22673370815562288,-0.018078568758157814,-0.021307264518490764,-0.06641759454714037,-0.04460223531026735,-0.1627016627632282,-0.08011780657961129
-0.5192363894837251,-0.01827510476130696,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.6124794629064158,-0.012194246796488771
-0.5440135806604475,-0.018291752848432263,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.6379274173882015,0.062521668964946
-0.5497060429622337,-0.018295577681024536,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.6418549029636145,0.062521668964946
-0.4814264556687025,-0.018249699820615143,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.5780467126562197,-0.012194246796488771
-0.5366733003239335,-0.018286820827458024,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.6328701071952039,0.062521668964946
-0.4822953051779226,-0.01825028361085291,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.5672864782030334,-0.04615602668805003
-0.5159407534142698,-0.018272890384543015,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.6038712753438668,-0.042759848698893904
-0.5334975055660949,-0.01828468697348549,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.6266829723846217,0.001390465160135733
-0.5003314225762138,-0.01826240229096105,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.5952630877813178,-0.012194246796488771
-0.46611672810968785,-0.01823941303401172,-0.02183769843879412,-0.05284458129920743,-0.04460223531026735,-0.5500701030779352,-0.04615602668805003
1.3981347153974135,-0.016986800490740948,-0.020821013305249537,-0.08338386110705653,-0.04460223531026735,1.9897756372521607,-0.05634456065551841
-0.2920472229866443,-0.01616383743176929,-0.019998502718998525,-0.046058074675240965,0.004264950063001686,-0.30366073409996885,-0.03936367070973778
-0.10605350735775382,-0.017997482307201676,-0.021831139439476156,-0.08338386110705653,-0.04460223531026735,0.014196591647154675,-0.08011780657961129
-0.5159407534142698,-0.018272890384543015,-0.021971011105913305,-0.0698108478591236,-0.04460223531026735,-0.6038712753438668,-0.042759848698893904
-0.5344562360590274,-0.01828533115581682,-0.021971011105913305,-0.0698108478591236,-0.04460223531026735,-0.6266829723846217,-0.008798068807332644
-0.5256778599831148,-0.018279432861345583,-0.021971011105913305,-0.0698108478591236,-0.04460223531026735,-0.6183437906834024,-0.012194246796488771
-0.46611672810968785,-0.01823941303401172,-0.021971011105913305,-0.0698108478591236,-0.04460223531026735,-0.5500701030779352,-0.04615602668805003
-0.5003314225762138,-0.01826240229096105,-0.021971011105913305,-0.0698108478591236,-0.04460223531026735,-0.5952630877813178,-0.012194246796488771
-0.5159407534142698,-0.018272890384543015,-0.020167205814952998,-0.0799906077950733,-0.04460223531026735,-0.6038712753438668,-0.042759848698893904
2.3306199610858136,-0.01636025265073131,-0.020167205814952998,-0.0799906077950733,-0.04460223531026735,2.8686715873884183,-0.04615602668805003
2.1390835847946574,-0.016488948202112292,-0.019777126432202217,-0.0698108478591236,-0.04460223531026735,2.3100002145789853,0.006484732143869922
-0.43990144119356683,-0.01822179867338942,-0.019777126432202217,-0.0698108478591236,-0.04460223531026735,-0.48658471980413603,-0.03936367070973778
-0.2916277783959864,-0.018122171849709698,-0.019777126432202217,-0.0698108478591236,-0.04460223531026735,-0.35584787119792244,0.006484732143869922
-0.2453091114561886,-0.01809104979082733,-0.019777126432202217,-0.0698108478591236,-0.04460223531026735,-0.2057426005759734,-0.04615602668805003
-0.4378341785681813,-0.01822040965523749,-0.019777126432202217,-0.0698108478591236,-0.04460223531026735,-0.4752864736282904,-0.049552204677206155
-0.5133042445587057,-0.01771269332466035,-0.0215465070365581,-0.01891204817937509,0.039804721243560985,-0.6022572401758889,0.013277088122182173
1.397205945232385,-0.0051696581057552125,-0.009010368094720056,-0.05284458129920743,-0.004619992732138138,1.4963650864013025,0.006484732143869922
1.397205945232385,-0.0077958284250039265,-0.01097891291456232,-0.05623783461119066,-0.013504935527277964,1.4963650864013025,0.006484732143869922
0.42007981096681873,-0.017643967122186605,-0.01097891291456232,-0.05623783461119066,-0.04460223531026735,0.42472643662234527,0.006484732143869922
0.49534015466201414,-0.017593398809177214,-0.021166547827601606,-0.07320410117110683,-0.04460223531026735,1.069345182126604,-0.08011780657961129
-0.4864897510845019,-0.01825310190855248,-0.021166547827601606,-0.07320410117110683,-0.04460223531026735,-0.5662104547577147,0.001390465160135733
-0.3981966647510063,-0.01808704378195437,-0.021166547827601606,-0.07320410117110683,-0.04015976391269744,-0.418257231026403,-0.049552204677206155
-0.40068337196704984,-0.01819544758989846,-0.022028995879024904,-0.08338386110705653,-0.04460223531026735,-0.5074595746433175,0.009880910133026048
-0.272692851160571,-0.016389905168670334,-0.02022444616176164,-0.05284458129920743,-0.004619992732138138,-0.25954377284190494,-0.049552204677206155
0.9027107331745825,-0.01633885371891245,-0.0201734227805642,-0.0799906077950733,-0.04015976391269744,1.5507580715621594,-0.07841971758503323
0.21649938285819906,-0.01778075521410491,-0.021380982842113563,-0.07659735448309007,-0.04460223531026735,0.45063170106839134,-0.046665453386423444
-0.3029228220158466,-0.018129761122800677,-0.021380982842113563,-0.07659735448309007,-0.04460223531026735,-0.28106424174827754,-0.049552204677206155
-0.46339033827041126,-0.018237581140507,-0.021380982842113563,-0.07659735448309007,-0.04460223531026735,-0.5097192238784866,-0.05294838266636228
-0.3697942738978832,-0.01817469284041093,-0.022008252540691088,-0.08338386110705653,-0.04460223531026735,-0.3779063518269543,-0.07672162859045517
0.6420858407364836,-0.017494798651088047,-0.02132873216349773,-0.08338386110705653,-0.04460223531026735,1.1108796871159032,-0.08011780657961129
-0.3986460696695684,-0.018194078702444386,-0.02163241785584559,-0.06641759454714037,-0.04460223531026735,-0.4752864736282904,-0.049552204677206155
-0.5334975055660949,-0.01828468697348549,-0.02163241785584559,-0.06641759454714037,-0.04460223531026735,-0.6266829723846217,0.001390465160135733
-0.5016796373319,-0.018263308172364486,-0.02163241785584559,-0.06641759454714037,-0.04460223531026735,-0.5898829705547246,-0.03936367070973778
-0.4042486509876423,-0.018197843142943097,-0.02163241785584559,-0.06641759454714037,-0.04460223531026735,-0.4317075240928859,-0.07332545060129904
-0.4938599917489199,-0.018258054060224575,-0.02163241785584559,-0.06641759454714037,-0.04460223531026735,-0.5807367712695163,-0.042759848698893904
-0.2634351098381923,-0.018103228863029033,-0.02163241785584559,-0.06641759454714037,-0.04460223531026735,-0.21650283502915973,-0.08011780657961129
0.4650203028230262,-0.01761377107540552,-0.021447639175673154,-0.08338386110705653,-0.04460223531026735,0.42472643662234527,0.006484732143869922
0.2896625036001048,-0.015455941441731414,-0.019290995936739854,-0.0698108478591236,-0.0268323497199877,0.6718621214259018,-0.08011780657961129
-0.4337895343011226,-0.018217692011027194,-0.022051228069964644,-0.08338386110705653,-0.04460223531026735,-0.515637352827739,-0.04615602668805003
-0.5235207163740169,-0.01827798345110009,-0.02142941079106555,-0.07320410117110683,-0.04460223531026735,-0.6109730300829697,-0.047854115682628096
