Factor_1,Factor_2,Factor_3
0.07634822234200356,-0.06468636742373184,-0.48985680636760076
0.05165103935862731,-0.14186026733639254,-0.5516224895129407
0.08496885575807908,-0.03291264977902811,-0.4878036938862399
0.08127086489083216,-0.03744346621275894,-0.5219957455952626
0.06814676432654404,-0.08135998773043565,-0.543364674667989
0.07467315931935196,-0.06590540027919904,-0.5088728507174634
0.08632308143127117,-0.03229539012961549,-0.47150091845027964
0.10137495105432548,-0.15839295720086322,1.4136548184940527
0.029300249600988242,-0.08409021195749557,-0.29628654557277806
0.04027747884170077,-0.1185972159148978,-0.10563560935922796
0.04342531243995106,-0.09329621661867642,-0.5231900282503181
0.03290831174489805,-0.12728088406663593,-0.544675625710915
0.03458174413063983,-0.12339285057803943,-0.5355624745133666
0.04847752898039009,-0.08814814053553299,-0.47269520110533514
0.03682760686847087,-0.12175815068511654,-0.5100671333725189
-0.06599077138777279,-0.14395979625479244,-0.5218384049082458
0.15903148398841155,-0.10804286367472918,2.352057464352845
0.14870898197385107,-0.07619109270471992,2.1516162609957927
-0.05325950039961096,-0.11999126204324409,-0.4440106449913277
-0.05222439412156827,-0.15533933382814835,-0.2986846913205148
-0.037512966945847895,-0.11846048265927153,-0.24650042026998767
-0.050657010409478814,-0.11132987293391944,-0.4409832819560533
0.007216449606097978,-0.08652159316644598,-0.5229087353321865
0.11468463211541662,-0.09518803096933678,1.4018588627616402
0.09007535806338497,-0.09892799811391684,1.4027701555974623
-0.3631780122788732,-0.16662262737253375,0.4292567026711392
0.07316093346073349,-0.1386928206388056,0.5066058852841944
-0.011922459537883444,-0.15594993753650618,-0.4963940728890465
0.003926347209295722,-0.11601611395524439,-0.40276862199294006
0.007341235040092184,-0.18193036136411442,-0.4125846135008707
0.03132946580021615,-0.08844898678250282,-0.27597321553239085
0.07958631097274749,-0.1625626347307783,0.9169627283051278
0.05224364837147079,-0.13685560019437054,0.21865093319512569
0.01524937256608215,-0.12309698818726272,-0.30662174130988146
0.004572406980016894,-0.11590562642407869,-0.46872144149163253
0.029004686979050048,-0.11130848035051039,-0.37318259553272426
0.07017980923896212,-0.1461919296048722,0.6523260028557566
0.04814780466735016,-0.07437447372548521,-0.4038110857974436
0.0235125214695898,-0.12888231642180212,-0.5439776359131138
0.03696162156740872,-0.08759909673993518,-0.5085311998969118
0.05244369856308346,-0.05941955458262817,-0.4069211972961597
0.03849646745091237,-0.08406113059947036,-0.5003626937340782
0.06395714609846044,-0.05849792724833916,-0.2637012964953873
0.05360272574454311,-0.15269206236614272,0.4608107578290697
0.0572271193600296,-0.12576809586115226,0.29659626028483094
0.019689325235413765,-0.1318431083949195,-0.44104587184908256
0.01039442790924529,-0.10502372474750075,-0.5300131051063849
0.00030137024936566074,-0.14014111306164845,-0.5414759479241639
0.014751953618772703,-0.10449272237750046,-0.4723101688779011
0.0799761740062962,-0.10181837906475746,0.3496495671851366
0.06149349030121092,-0.0981575446944648,0.3008449863900762
0.011261364366567134,-0.10514500341394259,-0.3723399822425616
0.022279245637923772,-0.15731903968715766,-0.2798156051773991
0.007921791062746004,-0.16749743449742352,-0.41034924439556514
0.061105985319390634,-0.04119663727574115,-0.40379148370316215
0.06288826572731072,0.0026370967895260385,-0.5200293434459448
0.03762565034739975,-0.09504701036862984,-0.5169818329360119
0.06544013261610772,-0.05035922982193566,-0.3457442118756468
0.07273112358997515,0.008307240824601629,-0.4396696086016881
0.030356407650750244,-0.13289726600027585,0.5414714093275206
0.014072806339041444,-0.11639228690811264,0.28902037282929327
0.004695601531188467,-0.109408070731444,0.14773343228735766
-0.013950540688985677,-0.09624494661401341,-0.1294919521736318
0.011792400254675216,-0.08173132698071311,-0.4661439550575855
0.03256904640742115,-0.11772776094721235,-0.18883114015377478
0.02624013107953382,-0.11478492926549252,-0.32863843998549574
-0.034495230714748804,-0.0971442303286757,0.06711192650120668
-0.036092921476615004,-0.1095146696950465,-0.07036192464653432
-0.011827951878100419,-0.10170411415807105,0.06601086043121644
-0.06581044681806131,-0.11977481221482192,-0.3650406915181193
-0.06553321292735254,-0.13188896805167574,-0.31665674792501824
0.19643057639711883,-0.0484473377860367,2.965481523624634
-0.0751981814224482,-0.1169172649172514,-0.4960567202527272
-0.06870928997869725,-0.1158642989487135,-0.4162845090053257
0.06757033829156309,-0.16666348136149436,0.8110631584690995
0.0050573314634041935,-0.13818415735539594,-0.5094868168772309
0.03064631940193813,-0.12328295688407859,-0.24504017512110318
0.04930849779914651,-0.09626042700868778,-0.001977594851526085
0.02649748714283631,-0.0860818441889227,-0.37579407437795687
0.5611564069929549,0.7818316815697087,-0.4975060519808316
0.5196878429443054,0.7626641462745216,-0.4683596292278371
0.5208280198274619,0.7928640279120017,-0.47639776540837997
0.5718068975443238,0.8235273500810166,-0.4393896612021535
0.4495132371164783,0.7391741007107507,-0.4852254782249608
-3.454854433155652,0.003979398290797357,2.5804831240355792
-5.674732481931168,-0.3440525580605424,1.9343298736539039
0.030084692568729005,-0.060727391913101114,-0.48751224268440785
0.0820124686743527,-0.012552200854064994,-0.37075273971260786
0.018745258965442647,-0.13244867921219297,-0.46989828759824587
0.017184831621176372,-0.1789538055857005,-0.21780168863898092
0.019250537071089042,-0.1313048151110436,-0.4654597283377397
0.027006778008769442,-0.13043445526356082,-0.368512773843952
0.01895679064329273,-0.13625270239242995,-0.44432130832828715
0.09571254068078838,-0.13882169830575314,1.3128559285999457
0.010125151669102455,-0.1778973475984978,-0.4812219675398162
0.022130012212302177,-0.12306141073847451,-0.5163277521369678
0.019340003978241163,-0.17785305937798931,-0.1757904602791071
0.008864924911279413,-0.18320322085437235,-0.37998316036285085
0.04800656775490751,-0.13002960837281366,0.12148614232182493
0.17849060637321817,-0.05778088847084446,2.542426330338684
0.08548182222225405,0.051616054444929706,-0.3681495951657191
0.02563973843875903,-0.06942967498790244,-0.4074547551365973
0.019109356954492628,-0.15482648655849696,-0.23487548270537162
0.016270072350230588,-0.1882437253485294,-0.17993997101409212
0.08414368306747447,-0.023859432133059896,-0.053296148735806514
0.07771222495167451,-0.017065167048917446,-0.172572379339978
0.03296557303367162,-0.08730681024968596,-0.5241139662179068
0.03506606888872268,-0.0856022717203905,-0.5007119305933839
0.04949277262673032,-0.03958082370983293,-0.4706224352245781
0.03131645552200318,-0.08864542131065309,-0.5424861914422874
0.037664138627042494,-0.08349322910822142,-0.4717681586861306
0.045349098663342316,-0.044286625628444314,-0.5102508501914625
0.06301387524769825,-0.0334479045699517,-0.3077735777164417
0.052197698287955646,-0.03835291730338179,-0.43804670049456845
0.006791707515803423,-0.12480630933633521,0.16037874017571513
0.002479391930558833,-0.12471649427638953,0.128618320854988
0.039999984412306844,-0.08978689529159975,-0.3726060647045844
0.007405450777289573,-0.17174990794361922,-0.46185521529156853
0.043894522275355397,0.03935730591678994,-0.27021491128180236
0.022870087279870988,-0.1293522361052195,-0.2584567166169516
0.03007922579090855,-0.13620051756998994,-0.13665965722519
0.02358960600434057,-0.07212158822412118,-0.33905373572819203
0.023407267693958303,-0.14455395239368074,-0.2979516507138931
0.030405406190425952,-0.1402981608795311,-0.19307162752441823
0.04621590690258048,-0.12407665100448517,0.04488822206006914
-0.023425533401767097,-0.06176277427046246,-0.4397810118459582
0.14322812312531286,-0.07472057352316916,1.1682557836209364
-0.062235465148979374,-0.08876497342052751,-0.5216802709349031
0.049991734711005556,-0.102597900346801,1.6023979568820512
-0.10437536325122396,-0.12195594435091958,-0.4397019820317373
-0.10914652087824049,-0.12363261377778978,-0.495246978284214
-0.09123131978759304,-0.12908655407627165,-0.24521912034567173
0.08771758846617578,-0.08387123179836861,2.05584499676936
0.05590879038955348,-0.08344312227570116,0.19063617031480423
0.02480378299858628,-0.10534066534759196,-0.3710650002527316
-0.49111918598507087,-0.26232336169127274,1.1442999592941956
-0.016010337753549292,-0.19738596808965794,3.4999563532579256
-0.18526298164458072,-0.15900418235081396,0.08929791487586843
-0.14455177159431332,-0.14874013812015996,0.6003153814114015
-0.022740076004962775,-0.13298866174234303,1.0621250014678771
-0.09090714627739332,-0.14214837265278807,0.8314092789306167
0.05605921572423202,-0.12040420334619618,0.3737412576655327
0.00539145359975689,-0.11115921492798982,-0.5229671891204656
0.005706392735119487,-0.15699365496077342,-0.3480917844390909
0.05079336839580264,-0.12367127609269117,0.16246822765967064
0.03319874411378265,-0.07408109716490156,-0.2291574147913701
0.03511233528620521,-0.1531460380766303,0.0713263798144226
0.004469628941764581,-0.17172969616716333,-0.546332691618993
0.06354550122888833,-0.0894783012074746,0.29731352968863944
-0.1730499115560523,-0.0717391653993096,-0.11342247867389456
-0.02191793860085663,-0.05284149039042086,0.3101702166527502
-0.04005113817011726,-0.02632118577610271,1.7655753982959632
-0.200001343114099,-0.034247479828679143,-0.3386654414093454
0.03098665391187993,-0.11775180350461986,-0.337892895847174
0.021638693043803968,-0.11660180733982904,-0.4703743067165454
0.011937936540327907,-0.1780150974945558,-0.31809781572487167
0.013746728995705301,-0.15623137971439247,-0.5298307913266145
0.022236824589656565,-0.12644322002215624,-0.5213418819620766
0.03922321853662516,-0.09705601058166527,-0.2849042429064828
0.005303702825383329,-0.17468929412660816,-0.45296843053956354
-0.06335295816637514,-0.05611864180172247,-0.4302062182564189
-0.06565853100227018,-0.05689704453608717,-0.45707476061888885
-0.058794965355106685,-0.05778424018704551,-0.36589274386684334
-0.04058170156036845,-0.06784298259365151,-0.09402072884468772
-0.06491746381506254,-0.05226508970155881,-0.46370878580092983
-0.05424049822899729,-0.05945645146474283,-0.30160908561917876
-0.04968250541772909,-0.061122049850065883,-0.23729561122960308
-0.08342753254560743,-0.10988204309662646,-0.5042312855390985
0.006415712237983416,-0.08601801416202223,0.5370047188464593
-0.017389279545514422,-0.08097814539102392,0.29063640630199955
0.083888608464122,-0.07297588347760066,1.578576346470744
0.019708871467520005,-0.13109099265542418,-0.5544195271797392
0.07027698353933169,-0.04764949660988915,-0.45503193580231327
0.03308531404577427,-0.11424001896001919,-0.2512470673300021
0.030272940399994744,-0.13931054552889974,-0.17845368209359228
0.10667871137616054,-0.11813490020895892,1.401812100496742
0.029830445121077222,-0.1285101774998379,-0.5572538183073676
0.04237426403308427,-0.09324157075325777,-0.5122768755515864
0.04332556687306771,-0.0927791806131348,-0.5008972746233755
0.030948720760980243,-0.12766851236574936,-0.5446288851902817
0.052976904089505505,-0.08309252373914966,-0.404345666686741
0.04598526599680988,-0.11476366627290038,-0.5440942635723933
0.028787206181793465,-0.17601645447969605,-0.5597163879592226
0.04618840983286385,-0.12227263841405463,-0.513027301696556
0.06280735742834495,-0.06631632832149287,-0.4885332827906443
0.047634383508478324,-0.11342505521193326,-0.5257220383480128
0.029489541028893153,-0.17526394587885727,-0.552352078417345
0.05418672401226942,-0.0980900459661966,-0.49058639527200515
0.05114523572505629,-0.15429393353608362,0.4143223770783628
0.02643458237642924,-0.12021043508977096,-0.46521168716188965
0.030137271768218447,-0.11501164780598958,-0.43579133487941435
0.029574246336739277,-0.11480585851784741,-0.44373576515023316
0.009202104631343858,-0.18161747454937055,-0.3791832967874989
0.019515795051563662,-0.11478362145199734,-0.46259833705661657
0.015617183032091362,-0.15636691678061776,-0.3103824380715913
0.026249590789335156,-0.05702012995810891,-0.4269069954651186
0.16918002214666955,-0.10300927540021043,2.6247516394328563
0.015617183032091362,-0.15636691678061776,-0.3103824380715913
0.03203870415455776,-0.12404900583553205,-0.24899817204453492
0.01889466069092684,-0.11691839611018001,-0.4434810337306005
0.026817798233971308,-0.1275889158413783,-0.30262574861008035
0.008864924911279413,-0.18320322085437235,-0.37998316036285085
0.010326464123851934,-0.1665890867877267,-0.37950962794426096
0.05821011298758882,-0.13514383582852593,0.34891054623805245
0.03571996266903012,0.13507279031054162,-0.48683386400951784
0.11060053944807065,-0.10880332032784887,1.4455401765682228
0.8059222469073724,2.577078522536715,0.9449914046698938
0.0568683026192904,-0.06471768669121719,-0.499361729975098
0.05828744056326195,-0.06686103762353407,-0.4720903962382489
0.05548392950915662,-0.06671249978224396,-0.5110127988384173
0.04159994768786688,-0.10683544628872554,-0.5566957539609146
0.06474640665629516,-0.061417792528037286,-0.40378760234028804
0.05786336361909959,-0.06705558448706907,-0.47719246759746414
0.05392991485373452,-0.06739203999353435,-0.5297933324667327
0.04980229260894307,-0.08372049623884759,-0.4042699452761877
0.02665583364051479,-0.12913814999953582,-0.5571780968968143
0.04334332651590985,-0.08916374133434435,-0.47257273917414855
0.041924188571938296,-0.08702039040202747,-0.49984407291099764
0.042919249571747496,-0.08935828819787936,-0.4776748105333638
0.046046009865726156,0.06691132661186963,-0.519918717858814
0.23163423132418337,0.15745676715104817,-0.469021463645849
0.03276321467853645,-0.11744704803962282,-0.2348734429423534
0.027671549732834835,-0.10189889119263376,-0.3727314009692257
0.03210484337772343,0.044807016780047976,-0.5204249832823536
0.2511508616922785,0.20952277790706608,-0.39484314809940846
0.04445354993860078,-0.048335557143753934,-0.44140007609021886
0.04912124839323737,-0.04322616310857464,-0.4412662294795751
0.045837174006553294,-0.07417738927911846,-0.3494249548341515
0.046926322375809626,-0.048825750164227334,-0.41719252284767444
0.018446653049958527,-0.11528755096147449,-0.5247238667762453
0.04303721186666913,-0.1284656650786304,-0.15930341764023223
0.019849472370887262,-0.11746240685396031,-0.499162606844644
0.023887201003190695,-0.14718088033216967,-0.536819542307842
0.02865816865213189,-0.13541360792384094,-0.513028563526227
0.060152444541773015,-0.07270711904198535,-0.3093829116762188
0.03218075855139803,-0.11448842886601455,-0.5413975482306179
0.0434389707974005,-0.08308344996035495,-0.5004805832230288
0.053090308013838294,-0.0733967930863698,-0.4039289752863943
0.027897909486667927,-0.1734783192315535,-0.008985015871718254
0.04970332204961836,-0.1623366171615702,0.41605341132315354
0.012519594780448267,-0.16828904821358354,-0.5098750045256287
0.017481335798903586,-0.16619393452455708,-0.4497234346087771
0.01490879062741289,-0.16727779392472136,-0.4809166714350997
0.16622386403801212,-0.09694683495086107,2.3523053067268584
-0.057889848761121174,-0.13242149336639225,-0.5107241503561335
-0.05879839133817219,-0.13286376753092433,-0.521590562534232
0.018862201074959548,-0.13234444412902652,-0.45684701113053106
0.01798364280275507,-0.13287335367909117,-0.47364544071036024
-0.6483270889156223,-0.18563681968756002,0.5916639581464382
-0.6107160011403597,-0.16983109772929708,1.4055816804204617
-0.4396283375335233,-0.1374646649536903,2.4715216823049713
-0.6033133219157368,-0.16796370552511014,1.4984993681799974
-0.6551250251177796,-0.18102222516967026,0.8481351861470721
-0.325945162606555,-0.14033792978952933,1.4899995161859552
-0.5441024651742302,-0.15304440656873727,2.2417514218305463
0.021455160854341775,-0.15163634601456225,-0.22755681125105942
0.014518687858088988,-0.15695554122550442,-0.30561867015854893
0.007735085038539544,-0.16215625051647434,-0.3819633288317594
-0.02233321120133876,-0.10010549559330284,-0.4044050319036778
-0.023615932792251944,-0.09662471888144644,-0.4332510146714228
-0.02518043844093936,-0.09277116678128274,-0.4667535822159337
-0.027318622184041148,-0.10182350616522785,-0.4626713669538981
-0.01103491476010021,-0.10354953931865638,-0.24671258325617598
0.13018813973849838,-0.07706088558918578,1.600904493971547
0.006620316283990227,-0.18269038267983445,-0.42503746782863594
0.0499847201586619,-0.04882584593159758,-0.5288604383024037
0.03636907259951614,-0.10486841330357168,-0.5119542964157918
0.053463398687054665,-0.047300325551615424,-0.4868310158718395
0.051149874744784746,-0.05253825534008567,-0.4994063161125936
0.09829661589144176,-0.03638813822439761,0.047001154165890034
0.03877302863269728,-0.08742758709270024,-0.5431379266794998
0.04044646101843906,-0.08353955360410374,-0.5340247754819514
0.057047171529414645,-0.04706693715514616,-0.4385817673439103
0.06834064591088103,-0.026141017028078133,-0.3707656733300438
0.042507745309532004,-0.10694305499223261,-0.46710072562712984
0.017996024706843364,-0.13250420686609068,-0.46081304057010386
0.03940028014816978,-0.08820300887049501,0.5569573416470232
0.06876085468646789,-0.0821640009234624,0.9289378350805471
0.016930360061661764,-0.0936956690397664,-0.4393024791843323
0.02394394726457958,-0.09051512650865445,-0.3548287340714995
0.07825248693791333,-0.06574377417740176,0.2981308014951348
0.00917321785999741,-0.10007165152936097,-0.5223730410593249
0.018692202746611545,-0.08769079029585682,-0.4375118931670691
0.014024859036578826,-0.17286967632408745,-0.31083853747751633
0.025487346756489386,-0.11616477223823983,-0.42377383330125273
0.010090769979921204,-0.17233059125943362,-0.42470084939014907
0.0126163688359395,-0.17041365841236306,-0.39622823184779243
0.008439313039868286,-0.17861377336218492,-0.4079107257745177
0.028815993219942136,-0.11689170771535068,-0.4050275652395163
0.01238216803764132,-0.1547259301049638,-0.49168624705479824
0.10448667698124288,-0.1451049843690767,1.519639586418071
0.487594794255466,0.7738042376010198,-0.3448450913332691
0.46868660090283787,0.7723149734127654,-0.3981387340685379
0.42484756707106525,0.7372394582411258,-0.4998259735427832
0.3357021726931096,0.6754893380022782,-0.5263649502494204
0.5211100933472405,0.778579438787351,-0.2519502802044068
0.34143252764466936,0.6658144422644369,-0.44888961937149113
0.05821011298758882,-0.13514383582852593,0.34891054623805245
0.17849060637321817,-0.05778088847084446,2.542426330338684
0.00848201197094589,-0.16517072130362012,-0.492012616154167
0.04192418784301615,-0.0933306006934133,-0.5122661402524239
0.03049864457091212,-0.1277575423059049,-0.5446181498911193
0.052526827899437384,-0.08318155367930519,-0.40433493138757853
0.023323720888789784,-0.15696564092510504,-0.5372254984090263
0.02809468853773098,-0.14519836851677634,-0.5134345196274114
-0.021622198832310473,-0.12201288218601664,-0.27276261441148486
0.08295711955434106,-0.1151096120100336,1.1409934776758652
-0.034603247457044954,-0.11398169661718087,-0.4673676203238633
-0.0075941140357772535,-0.1507771490730236,0.03675578120786552
0.02557816331275752,-0.1467933305822277,0.44483295205096585
-0.017759637385541895,-0.15501115884242328,-0.10126332812355066
0.037881049386648685,-0.14750691693029166,0.5333184275810176
-0.03345212666639729,-0.11375399246982824,-0.46739507706637146
0.008270766992653942,-0.18094656360528857,-0.3965439760934634
0.03278555834293767,-0.14095885930848417,-0.09793632072275167
0.02398648128821756,-0.12053944197474253,-0.5249669178887288
0.007074661070175382,-0.17999611405865804,-0.5416597283914553
0.03591344087799427,-0.1052340088022796,-0.37270530991857526
0.022089320134846584,-0.11956089326807035,-0.5094346520517435
0.029984774324915642,-0.11034355899591428,-0.4348561531528097
0.032520126350465146,-0.11143890382988533,-0.30226669153905855
0.023280167502809868,-0.12576427188552677,-0.5016773371051177
0.013136886027961595,-0.15635789404263195,-0.5299370271186599
0.02510127580526511,-0.12633623044268819,-0.35222764874391616
0.06871045226600592,-0.03806499386139162,-0.5074724381499629
0.06593367063991751,-0.05047643172236562,-0.5001900012515851
0.06646458952817488,-0.03969969375431452,-0.5329677792908106
0.10523000774480436,0.015735281542169605,-0.22453171507923178
0.07621670041453713,-0.009160785630419431,-0.5097289208496637
0.08306530003915046,-0.0032270773053569507,-0.43752477115276955
0.044985997458181576,-0.11477236951942386,-0.5575863864873178
0.07530815783748611,-0.009603059794951506,-0.5205953330277622
