,Factor_1,Factor_2,Factor_3
64,-0.6732274305340746,-0.0009310074847320018,-0.3648962307800667
65,-0.06428071904887504,-0.1117690453002767,-0.3092183587066151
66,-0.41165762836946834,-0.030257427962722235,-0.31484224106545156
67,-0.4935728728680831,-0.02048892419671905,-0.305918406665819
68,-0.6201267981058083,-0.03296806377245749,-0.31012520219199735
69,-0.48767078687156756,-0.024612875700366237,-0.30666456984071705
70,-0.07524094389506175,0.13438710870830606,-0.26433725283327963
71,-0.6007400154111121,-0.04354944211328334,-0.19679705177752638
72,-0.48442671764840706,-0.030310870703672665,-0.1927220719169106
73,-0.6524008801865628,-0.014544203475718727,-0.1952879261888804
74,0.31619746301041995,-0.16639505307137786,-0.18693751008260037
75,-0.6864328248420177,-0.009502873570335885,-0.1955419874081797
76,-0.5906143900896625,-0.044310027171363606,-0.19666729542315659
77,-0.6311697380939971,-0.016968383821595313,-0.19506546017066675
78,0.6797592007584129,0.0561686166859631,-0.10259391447394808
79,-0.08140927003187613,-0.01197827775581853,-0.13175528989112037
80,0.35687526523795227,-0.2589659085388223,-0.12833793854569225
81,0.8359228932970829,0.1958927528798372,-0.09192911242457127
82,1.7900481297684554,-0.3797300025779769,-0.3740351892060531
83,2.3148184012644575,-0.06337114941700224,-0.33567165742762795
85,-0.22904902422379997,-0.07849094658521918,-0.36495050942966345
87,-0.02023110696663115,-0.12283856802865786,-0.2865728608175157
88,-0.07645382692819173,-0.11661187216483555,-0.28717351151551834
89,-0.40727998227445,-0.05568299879584527,-0.28815212262118445
90,-0.42136057844897207,-0.05342039427840755,-0.2882604974554104
91,-0.5301410247679857,-0.02800626672994722,-0.33570120110013557
92,-0.5450797114624871,-0.025488558711632237,-0.3358091701130623
93,1.8584438333164242,0.6083518981085019,-0.2822306592638743
94,1.1496928557042874,2.3631056836192386,10.31075840079177
95,0.5916950962031678,0.5021151961493749,10.10618278018739
96,-0.6657646612447259,3.3139076149084588,8.740322960448664
97,1.6969150354893052,-0.3156556217417618,-0.3687168904354225
98,1.0316095939146033,-0.3293637916548111,0.46437647077399524
99,-0.4894548136463443,-0.1260342445991214,0.3097273398644487
100,0.08159789450307794,-0.09614466331568128,0.4591629271116294
101,2.6876102357850087,-0.6177717148629166,-0.33475075037232505
102,1.4673823747099475,-0.25838958005367213,-0.33252884819655554
103,-0.2263772038329769,-0.07530922520762665,-0.36691438755807054
104,0.5168708319033193,-0.20843569348642704,-0.29456110018010834
105,-0.1574784592163417,-0.06481883197748162,-0.3027210916831298
106,0.431564189592076,-0.18126930858702864,-0.2961175201137741
107,-0.1614785214096748,0.444814269621652,-0.08753324386559357
108,-0.6740525007696659,-0.026374746780802594,-0.24290241143669272
109,-0.4925077792288238,-0.04764647099902217,-0.36598576772266617
110,-0.5192428875531403,-0.04620889711125502,-0.2932508555635485
111,-0.5038704814399385,-0.03795553089844959,-0.29314805757902035
112,-0.7134709231471491,0.001782715423657582,-0.3424844444364068
113,0.2678991466633987,-0.14762825525840392,-0.33351637131385137
114,0.036759677427330356,0.13550419551360618,-0.34112180197407316
115,-0.5902746042690789,-0.008974353969825152,-0.3648108506642842
116,-0.21954157697677462,0.005165893730918738,-0.33984782158826726
117,-0.30283427186275474,0.005099232888461898,-0.33991422285439166
118,-0.4820477399530422,-0.026202976672180227,-0.29300183368226274
119,-0.6732274305340746,-0.0009310074847320018,-0.3648962307800667
120,-0.7016752824421912,0.0024100704232254467,-0.36486834029650667
121,-0.43095384688544774,-0.06695894323890038,-0.2804035602800813
122,-0.37139187409818863,-0.06898473826378976,-0.2794270245170813
123,-0.26168644683226544,-0.15675176079992115,-0.28474951937123927
124,-0.4731548427523133,-0.06406548940486834,-0.2809608858652764
125,-0.613706925295895,-0.0377028084054649,-0.22079880337759894
126,-0.5507084428359577,-0.01969478343680871,-0.21789611926968575
127,-0.6552530524326705,-0.009448121378983716,-0.21915950980468846
128,-0.5732261993756452,-0.04072508174379241,-0.22027895470033032
129,-0.48137680389799914,-0.029338740110584814,-0.21733981870761673
130,-0.6340219103401048,-0.011872301724860302,-0.2189370437864748
131,3.248156683721309,0.030440050086679146,-0.3390770993410515
132,3.0731794841908537,-0.514407819797389,-0.34081192304922786
133,-0.5401520977320717,-0.04849256368539428,-0.3743801041396918
134,1.1100244934715193,-0.25473403771866604,-0.3679190264067666
135,3.9323316484894857,-0.9143079252012365,-0.3493777489495126
136,2.835991453117699,-0.4720852736062914,-0.33671954321584446
137,0.0225812332044269,-0.11162727658133167,-0.24489468747463503
138,-0.6786439865003995,-0.009009081805849474,-0.2516289528261917
139,-0.575034567311507,-0.04050188150391187,-0.2523209245090933
140,-0.5345817835694036,-0.06229507823464296,-0.2533921455408057
141,-0.6358302782759665,-0.011649101484979763,-0.2509790135952378
142,-0.6059899159132877,-0.014862686244137299,-0.36492747556499633
143,-0.15294581966945106,0.3951312016315785,-0.11266890708441403
144,-0.6442625278704793,-0.011763345149820813,-0.2274849636384194
145,0.025514546811802184,-0.11710215790631368,-0.22165823848250316
146,-0.6881600514166117,-0.009658472558702308,-0.22821909184061884
147,-0.37511908766550095,-0.05015124687968473,-0.22545699989403006
148,-0.619488526417211,-0.045228564283053316,-0.22992671212674484
149,-0.20919015984729056,-0.07693784869373062,-0.22331819356470778
150,-0.6062486483079156,-0.039645087113501384,-0.09439058890729247
151,-0.4188865931300917,-0.11658346332306374,-0.09722006675629762
152,-0.4230025141146154,-0.11670080685913728,-0.09729831883904441
153,-0.5657679223876658,-0.042667360451828895,-0.09387074023002384
154,-0.4135903687400113,-0.11642892731531262,-0.09711916283128984
155,-0.6477947754446911,-0.011390400087020199,-0.09275129533438198
156,-0.6832490353592005,-0.009640130541142234,-0.09332707728973286
157,-0.5837176051690424,-0.05253889102368683,-0.09503918448037918
158,-0.5860082853477908,-0.04115622378266508,-0.09413066456865817
159,-0.6265636333521254,-0.013814580432896784,-0.09252882931616832
160,2.650895406532681,-0.5405681399235622,-0.3668271755869596
161,-0.35988455953461385,0.3036643947871195,-0.09120573208604034
162,0.014207817280053384,-0.10541277569919211,-0.36413964494632844
163,-0.693440243570178,-0.003158432908192643,-0.24454023539293504
164,-0.6233464033117225,-0.03543746427303878,-0.2459261349430095
165,-0.6233335156480037,-0.032649316997577,-0.24569231075155382
166,-0.6367548415631029,-0.007332882799947195,-0.24374198741937053
167,-0.5961994935587683,-0.03467452614971546,-0.24534382267186036
168,-0.6941744917269678,-0.024387558960912402,-0.37738385317337103
169,3.72963320742243,-0.6492329489687959,-0.33812386764665214
170,3.0803974557960254,-0.5234472201785592,-0.2587196999714304
171,-0.5201881398163247,-0.06401860019945599,-0.29265578530234104
172,-0.23416401141223017,-0.1231486915021975,-0.29214442655200235
173,-0.1685210889331473,-0.11948406379945038,-0.2897529638510324
174,-0.5329341261269,-0.05753196406656443,-0.2922878810618943
175,-0.504559342509758,-0.12996309881819562,0.0969269853106123
176,1.5197963335112992,2.4825992230270013,-0.10958852569302273
177,1.6432204689282723,1.8359790819375532,-0.15105011474191282
178,0.7693410729454329,-0.361441096198917,-0.3557034039860856
179,1.4649780323125245,-0.39632680372404205,-0.27820763042620666
180,-0.5154303743582572,-0.06764632683402555,-0.29442985021463325
181,-0.46776679107436303,-0.03279455117773934,-0.29530286546779094
182,-0.43762606813087473,-0.0604673164205219,-0.3667676484577737
183,-0.3219013372807288,0.26316875794200695,-0.14031701019103773
184,2.0302443986730485,-0.24331105010936657,-0.3377920004894244
185,0.6872492297593396,-0.23999976147130128,-0.3092042724026116
186,-0.2846262380567168,-0.07755446560880887,-0.31625244196835134
187,-0.5963016801911352,-0.023491901684209053,-0.3183464737385864
188,-0.49796654302050053,-0.016415494279352093,-0.36392088728044086
189,1.4707047264192865,-0.3611173739026165,-0.3650812514648204
190,-0.5505121979714185,-0.020610930295493924,-0.21943222744238677
191,-0.5909796372924825,-0.05151275917433553,-0.2229835071233867
192,-0.6637376654556075,-0.013856832462715693,-0.22118843967843074
193,-0.5493534283001505,-0.016809327264487375,-0.21871684554298643
194,-0.6621055676873104,-0.011757360571973558,-0.22096777893071315
195,-0.28150173297654213,-0.06038628165040965,-0.21655360840138166
196,0.7074121358984191,-0.1992762634992828,-0.36774773115778486
197,0.8101294317880706,0.2505549176081676,-0.25960646476069515
198,-0.6023591380200464,-0.007358373808308315,-0.3648589565751346
199,-0.7171769082311991,-0.0032723423546384164,-0.2874219778359614
200,-0.6304535130841141,-0.03842933662704933,-0.28872561627546517
201,-0.6371700146246199,-0.013613654578211277,-0.28668920072416976
202,0.8938191955136263,-0.26291459476020745,-0.27443361650272785
203,0.3676725894832711,-0.1271214251654229,-0.33776024503149593
204,-0.4943576069029095,-0.025044442549447432,-0.3459728786357309
205,-0.23620077924621288,-0.09246623075671626,-0.3098691433533575
206,-0.4070946481149914,-0.05627068355788847,-0.31545741544807676
207,-0.4172784315239012,-0.05308742816943078,0.026605946468751154
208,-0.665928447696593,-0.03465592183241071,0.02827139409762019
209,-0.38306901287247747,-0.1351272214121068,0.025236745872650318
210,-0.37841538747986825,0.04925899747486188,0.021215177733098105
211,-0.5634152858509893,-0.031948033702549124,0.030853524466712082
212,1.478475223712428,-0.4026419684797998,-0.3012600434692898
213,0.888088283330529,-0.28984259236186644,-0.3048153216470425
214,0.592274183320463,-0.2362967892568012,-0.30673259934249486
215,0.0045889611432220955,-0.12953715523657403,-0.3105588791623148
216,-0.47672831333684934,0.045111346625909904,0.09943123103187392
217,-0.1477449629149506,0.11229312189518448,-0.26441914262229393
218,-0.37652126176057255,0.05976796402807734,-0.2655215986477846
219,0.20451567852203956,-0.09233093480530014,-0.16189213541771588
220,0.0031719680215870913,0.0568275898390267,-0.16217568032870758
221,0.16402787136838698,0.10977143007393764,-0.15325829206008917
222,-0.3866738295614438,-0.08877776005873564,-0.30097340777784154
223,-0.2884229299595172,-0.1093477845348344,-0.3008040327915563
224,4.112868883758778,-0.6426581704798064,-0.25732844581891806
225,-0.6281745509639798,-0.04867145762743618,-0.3027544505905252
226,-0.4861856284502825,-0.07092678138469766,-0.301561204806508
227,1.4219600479083208,-0.3284663024060421,-0.36801170018683804
228,-0.5307302482175146,-0.06388629310520148,-0.1467472112708551
229,-0.34777916930585434,-0.037274834837867074,-0.3649908032599572
230,-0.023416357344897106,-0.07148855570392003,-0.36427228977605813
231,-0.46943360240547055,0.1423892507740751,-0.1422442621100872
232,-0.310867818898165,-0.22842390023559392,2.382785800476987
233,-0.3802604130275311,-0.12431431195967516,2.336403900938271
234,-0.4683690894028777,-0.12886044270108682,2.3337446039639547
235,-0.4161873009856201,-0.054905788789565216,2.37015179624135
236,-0.4903564199468045,-0.1533770762731317,2.2755361231942155
237,-2.5546727120461834,32.424472907923516,1.5512332065613814
238,-1.2522917284699873,20.023505398507986,0.37177300875694785
239,-0.6375713072981286,-0.0016714356353596902,-0.1091726545954544
240,-0.48702836488200746,0.011548695169749386,-0.07664774706239266
241,-0.6021969827169853,-0.012408271601599678,-0.3645949155066928
242,-0.13435097675072746,-0.10482131081668947,-0.3668971415597982
243,-0.5718635651671162,-0.02441677376074705,-0.3370162051163532
244,-0.3999571179213782,-0.05142311736610233,-0.33558931773585154
245,-0.5472855111650115,-0.023409993413284137,-0.3647402397395705
246,1.9375618777962977,-0.36827543495272314,-0.3688128729706105
247,-0.4809085746190989,-0.06391678892833579,-0.33656028137333927
248,-0.6811733282202967,-0.001588586314005892,-0.3351287264155675
249,-0.07747745780887576,-0.11205416432278971,-0.36694972161479117
250,-0.35390676103808183,-0.07689953286655611,-0.36669415984733783
251,0.5665903158007274,0.07521909094365087,-0.28684537478248134
252,2.6985074462147,3.0535563717176553,-0.150552514261306
253,-0.47511408540732797,0.011880070707515435,0.10893301324678008
254,-0.4241916650562193,0.12124141913169559,0.06611174203959436
255,-0.21351182291148388,0.08438530378859585,-0.26660399274443913
256,-0.06269308128644696,-0.11977585746067311,-0.36735217833190015
257,-0.0800723407749355,-0.08674884067785164,-0.10472313171705139
258,-0.22648574427240126,-0.06779388981738027,-0.10575579371450432
259,-0.5633353637598665,-0.06424368782933225,-0.11267694611773636
260,-0.5402791477312894,-0.0655643055171349,-0.11235689360977416
261,-0.6242782282971555,-0.024483734333309824,-0.11041785480030286
262,-0.5814322001140724,-0.06320804492409983,-0.11292820996451372
263,-0.5117708803657365,-0.06719538543166559,-0.11196105008554022
264,-0.6670919365215884,-0.021843714654179502,-0.1110677940312568
265,-0.4119014812748542,-0.04878573847405673,-0.10819566439753464
266,-0.5818050564292501,-0.029342128472059775,-0.10997333439377027
267,0.508610626834397,-0.010136892299407027,-0.2522082101566732
268,0.4544112228245977,-0.012242780524978044,-0.25373077501157393
269,-0.4936329818368409,-0.02020831230383921,-0.3054479032547955
270,-0.4634654561366986,-0.05921530946500999,-0.31412844066636375
271,-0.43142888571688,1.1457786420408411,0.4588416425772748
272,-0.23214348875945892,-0.07793642945444415,-0.34049957126221964
273,-0.030429153587911532,-0.11066883826073821,-0.3391666635439748
275,-0.29994164731234496,-0.06501079560793012,-0.36526356099359764
276,-0.0650959414080945,-0.10642603783456664,-0.36479667408232425
277,0.3034484785829203,-0.15619162776542506,-0.3643266389666904
278,-0.5253239521941971,-0.05480387245453202,-0.14843418100575215
279,2.140035978151974,-0.19671182452834965,-0.09958653588880809
280,-0.6591723177100349,-0.06296535093148287,-0.17458922330226534
281,2.30065330099597,-0.43859247760223324,-0.2924255546359627
282,-0.5296007792418463,-0.07309331536521559,-0.31837967920704663
283,-0.6260679787108974,-0.05850575090582043,-0.31924366095505635
284,-0.16518774204809358,-0.13504541509810156,-0.3158447619961847
285,2.8567871949119916,-0.4967050730619953,-0.2863429000151694
286,0.3341432453368156,1.377752361299107,-0.0013204389585286288
287,-0.42961492041511523,0.07885592090431141,-0.21637471226385419
288,2.705396376253682,0.23519805009375064,-0.39994908411815566
289,5.957617283279158,1.399420822563042,-0.20632816517986455
290,0.3560939165287603,-0.2557641162585454,-0.31341504458166974
291,1.1039498724759607,-0.355715720598325,-0.3064496401261994
292,1.6761855750478347,0.1054694588178556,-0.25735704734498743
293,1.3979154882941294,-0.16601801259818796,-0.28589129867297924
294,0.30645027682914616,-0.10088407435236525,-0.3674729190636381
295,-0.7212051418924663,0.0015198393288202168,-0.31705240966207987
296,-0.3725481229351367,-0.07180588196310678,-0.31657346154218724
297,0.16551033550578925,-0.11081473424692749,-0.30959426243309207
298,-0.26582059842497824,0.5337474063182633,-0.01452049096550493
299,0.06329229721003278,-0.09920242943764006,-0.3674212762752884
300,-0.6313786911168219,-0.029918003074362754,-0.36597541598815136
301,0.6409855886686174,1.172039971598899,-0.07580328269804618
302,-0.012561266861752005,-0.028579056414634863,-0.04153471140069397
303,0.3929138428732606,0.7068580070971903,0.020229272501522035
304,2.8279770647878317,-0.6143149150201623,-0.019138390667314563
305,-0.4009804181486581,-0.07134993229423088,-0.05472044665956678
306,-0.4659601909140277,-0.02538752041968388,-0.3355484362491313
307,-0.6538613392535448,0.0001717752387911843,-0.3371381288188459
308,-0.2780381785898759,-0.05650621508321223,-0.34200632390732766
309,-0.6226353435340954,-0.028897342263828462,-0.33569947600831246
310,-0.6963360571179248,0.0007451404808573222,-0.334600535176828
311,-0.3676455300081535,-0.03547082175463354,-0.3348174635370227
312,-0.4774170891843205,-0.060605596197842004,-0.3399920866529487
313,-0.5021251560115436,-0.08482452719356873,-0.1392227748218111
314,-0.5494145819734835,-0.07759734663478636,-0.13964240808608064
315,-0.3811934488504742,-0.1052054952729281,-0.13834872035383725
316,0.11684887978211522,-0.18891620935003708,-0.13486923606365847
317,-0.571926296141049,-0.07153393287468454,-0.1395691092859932
318,-0.2602508540066306,-0.1255964967992843,-0.13747507751575808
319,-0.13931914684556115,-0.14597746487864371,-0.13660102304778424
320,-0.49116504671145395,-0.11719559230329353,-0.142138999158958
321,1.5429283888788006,-0.45095975020259554,-0.1251245577999239
322,0.5750609251442219,-0.2437371232813109,-0.13118695940469435
323,2.7992135993313982,-0.5883118895990338,-0.11271633836511602
324,-0.5313766400064657,-0.11258432072272592,-0.1284117523898313
325,-0.6121757599026318,0.009602031429588324,-0.10745240150730913
326,-0.35850132765349074,-0.03274509819439072,-0.36452849489247624
327,-0.056589015411939385,-0.05675522336107771,-0.33988698571766335
328,1.8187659974375598,0.8902744452047984,-0.2536638786889517
329,-0.6363694064161787,-0.0350871767381706,-0.24705053157995102
330,-0.6794469526767408,-0.005260525420371172,-0.24534372896172574
331,-0.6649131466640528,-0.006869457087929562,-0.24518841670230912
332,-0.6232248062009276,-0.036005126572593076,-0.2468779372544108
333,-0.5533197769481607,-0.015723026811449898,-0.24365286521398274
334,-0.5898662002927473,-0.04849175327597884,-0.18550196011624198
335,-0.4250351882537966,-0.11253632557535576,-0.18768284239216038
336,-0.5314637337692674,-0.06041341943485197,-0.18540473689759907
337,-0.653943370568396,-0.007343262339312214,-0.18321407097024478
338,-0.5717693639385413,-0.049527396181211256,-0.18525069626946467
339,-0.41973896386371623,-0.11238178956760464,-0.1875819384671526
340,-0.5719165175113707,-0.0386202227041209,-0.18433351586588664
341,0.647958665278296,-0.19228532438919638,-0.36768949071324736
342,-0.5698014293478563,-0.025824660538827787,-0.30696060534877534
343,-0.5279898173411017,-0.029829974190593748,-0.3063428100200209
344,-0.5429285040356031,-0.027312266172278766,-0.30645077903294765
345,-0.3670159583681311,-0.07290847048583898,-0.3666953929638958
346,-0.5803224442751864,0.004648630004873954,-0.26663394423452375
347,-0.35318141719567137,0.030257045793126484,-0.29209329620115304
348,-0.5523591365454665,0.13688150102015406,-0.020184261783810515
350,-0.35318141719567137,0.030257045793126484,-0.29209329620115304
351,-0.1778527740811284,-0.09235807178345411,-0.30910309445681144
352,-0.5422658112748812,-0.030405972050568043,-0.3116380116676733
353,-0.2745380033901085,-0.07795912790014708,-0.31004898282644044
354,-0.35390676103808183,-0.07689953286655611,-0.36669415984733783
355,-0.36282646030953575,-0.015301475530414678,-0.2924843058954088
356,0.8876460625986597,-0.2587529051212378,-0.3647043223904959
357,-0.599363166341221,0.019861172939895037,0.8338131237632201
358,1.7972369010442584,0.9342257406912937,-0.25331416697358555
360,-0.6763904828933093,-0.004239049392617112,-0.1861077563677452
361,-0.6323477244712119,-0.011469088226811131,-0.1858447628259528
362,-0.6876108112192324,-0.004003577975551702,-0.18632129006346576
363,-0.6320838864350827,-0.03865571986548024,-0.18820150467513203
364,-0.5490342569670648,-0.019291569938759568,-0.18480383830916375
365,-0.6389797344544451,-0.01071404023047386,-0.18591438636411828
366,-0.7123546180777911,-0.001127776003238269,-0.18657753993774445
367,-0.5531227850314286,-0.01664266119844045,-0.2451948209434173
368,-0.6361724144994466,-0.03600681112516115,-0.24859248730938557
369,-0.6364362525355758,-0.008820179486492042,-0.24623574546020638
370,-0.6804790109576732,-0.0015901406522980232,-0.2464987390019988
371,-0.643068262518809,-0.00806513149015477,-0.24630536899837183
372,-0.666849791408304,-0.12899008888324753,0.4311574390504901
373,-0.43407835418590834,-0.08811374348967532,0.5899611637554456
374,-0.3302167092164559,-0.04354287251740615,-0.3372029524538136
375,-0.4953758965074875,-0.02029067319779243,-0.3380022089958299
376,-0.6710005546668981,-0.12605064220794865,0.37125360287334785
377,-0.4935493584642681,-0.04981244717728768,0.5430463243302379
378,-0.5295360048548492,-0.03514038305451763,-0.11546430670576198
379,-0.5265859842587983,-0.04607274301095426,-0.11099309187302497
380,-0.36549546748860934,0.028242942938791905,-0.12161515216029413
381,-0.48483031042306773,-0.03855579845797281,-0.11472036593953958
382,-0.6907352851532276,-0.004669958401799706,-0.31001368768929644
383,-0.020606266610368983,-0.11726232370458464,-0.3053166304269895
384,-0.6390883202600216,-0.014159685474847656,-0.3097208054707898
385,-0.5261479593492694,-0.0715213548677602,-0.22113889365461392
386,-0.5328838644269954,-0.06200266082814197,-0.22048563695958848
387,-0.42175561211125717,-0.035658688219225625,-0.21585031461125231
388,-0.6274158575930526,-0.03617236612731683,-0.22010892056531592
389,-0.6624122613453033,-0.010325596066906846,-0.21856713198555786
390,-0.5508188916294113,-0.019179165790427184,-0.21703158049723148
391,0.14830028962970926,-0.140761021908934,-0.36715849117805216
392,0.7236574617295721,-0.21392402688238818,-0.36769045791524185
393,-0.5171821641539324,-0.06148931525461087,-0.30806568297146475
394,-0.4371933797327085,-0.07091477135335214,-0.30724501910256075
395,-0.4786974880856703,-0.06602003519622977,-0.30767059445602235
396,3.73169482605171,-0.6506384213042038,-0.30806421957056646
397,-0.6782411793150454,-0.027327461508944495,-0.3471758963546747
398,-0.6921128730976874,-0.025793031296320233,-0.34732420509728534
399,-0.622958222366945,-0.004868388970925866,-0.36483916737103056
400,-0.6448943152199687,-0.0022105148202109437,-0.3648181297727816
401,1.0830065247007559,-0.3387177200860616,-0.36477788535328565
402,2.310128956176633,-0.6878889224849667,-0.36670234550860914
403,3.7729383373468837,-0.3754925731576843,-0.3068304272490286
404,2.446100786770165,-0.7060601171927452,-0.3654358334930883
405,1.4942761972498926,-0.5788416873443007,-0.3743005943419452
406,2.106353756327118,1.042168156131388,-0.22264002316949988
407,3.533908094566744,-0.8514597751959656,-0.3553049722586052
408,-0.24027008065166974,-0.08181273113320368,-0.31209371834896765
409,-0.32050205774630647,-0.07644042540533703,-0.31316099490645194
410,-0.39898246481489086,-0.07118240934951538,-0.314204792295869
411,-0.4583716279148498,-0.0670180532476557,-0.25246965993641796
412,-0.5171305409507108,-0.055868392346460134,-0.25275292789777254
413,-0.5869316810802161,-0.04257779802757596,-0.2530992623619545
414,-0.5589421529574653,-0.0518630786946942,-0.25337072322652704
415,-0.1676561904514594,-0.11530278406103119,-0.2503259796998374
416,2.2981848525926045,-0.41884984656516283,-0.22690677233961531
417,-0.4505504986807057,-0.05946782038223655,-0.36675199850450346
418,-0.7070939651226497,-0.009248616654714607,-0.13536137381844915
419,-0.5258385768095075,-0.07023590562795066,-0.13704172865222541
420,-0.6517623434886899,-0.015671886917955923,-0.1347879017298304
421,-0.6553669737278154,-0.018558840866715564,-0.13512322367819482
422,0.3202801295883466,-0.16901659812807004,-0.12650064661859112
423,-0.6136786332646902,-0.047694510351379046,-0.13681274423029646
424,-0.6136657456009712,-0.04490636307591727,-0.13657892003884078
425,-0.5846138996481651,-0.02444832301703745,-0.1341840763001249
426,-0.4803440510704804,-0.03293241576036482,-0.13228520845290134
427,-0.4591014767711559,-0.07003127322550554,-0.1375075695555052
428,-0.4632662258289351,-0.026184523858632586,-0.16073255788153576
429,0.8173963289227497,-0.20524587928679405,-0.35628790593069903
430,1.3747626829127424,-0.28178154485101703,-0.3512188835218232
431,-0.5921562487406308,-0.022113563238940454,-0.2599342157318774
432,-0.48198431416643056,-0.03472160748591498,-0.2587815110595519
433,0.37298992720663204,-0.13298698584672508,-0.2498446514778093
434,-0.6913148226156112,-0.01308071920843592,-0.26117698411197454
435,-0.603118967679878,-0.017124163117682827,-0.259691845073296
436,-0.3375909338526425,-0.06631843791000867,-0.36678196292533516
437,-0.5547258498082814,-0.011814439387093157,-0.36397102143984256
438,-0.4482579259926896,-0.0619514755068262,-0.33850014508320136
439,-0.4187833210499646,-0.06397223107368455,-0.3381108822062463
440,-0.43997532424622776,-0.05805118940153074,-0.3666599955393196
441,-0.5593443039422785,-0.01225508703384475,-0.3350867850796733
442,-0.5818620604819661,-0.033285385340828415,-0.33746962051031787
443,2.354064595951332,-0.4425612451071096,-0.3688989780269627
444,-0.25865762677459647,-0.0008810075529083722,2.20746462446215
445,-0.3413663582069286,-0.0692671351695234,2.1984625612152393
446,-0.4091395056119987,-0.22853357902205304,2.18064358181292
447,-0.4261123064684692,-0.3398400937307764,2.1137490148147564
448,-0.11403985307890653,0.1183410227350246,2.2232081730292235
449,-0.4575570083260328,-0.006870704687325956,2.0916789593814915
450,0.8876460625986597,-0.2587529051212378,-0.3647043223904959
451,2.6985074462147,3.0535563717176553,-0.150552514261306
452,-0.5841279691532484,-0.030926208149600395,-0.3659301867258025
453,-0.6794190244178342,-0.005390905324711122,-0.24556233762114965
454,-0.6231968779420209,-0.036135506476933026,-0.2470965459138347
455,-0.5532918486892542,-0.015853406715789848,-0.24387147387340666
456,-0.5286209164091122,-0.06819559579312287,-0.2479787870307891
457,-0.5353568214868383,-0.05867690175350461,-0.24732553033576363
458,-0.21858424885685304,-0.10268768152443139,-0.3082726675400381
459,1.7108726965627319,-0.35005284788041824,-0.29077662565659324
460,-0.5913628187733889,-0.03832945515212329,-0.3108084655157855
